product_id,product_category,date,cost_price,selling_price,competitor_price,units_sold,inventory,promotion,season,day_of_week,customer_rating,demand,revenue,profit
P-0043,Grocery,2023-11-28 11:40:16.083216644,25.67,47.48,43.04,48,221,1,Autumn,Tuesday,3.66,48,2279.04,1046.88
P-0042,Beauty,2023-11-28 15:10:33.006601320,51.09,78.24,72.94,48,135,1,Autumn,Tuesday,4.09,48,3755.52,1303.2
P-0009,Grocery,2023-11-28 18:40:49.929985996,26.35,37.67,41.12,42,223,1,Autumn,Tuesday,3.83,42,1582.14,475.44
P-0066,Grocery,2023-11-28 22:11:06.853370676,28.64,37.26,41.81,43,77,0,Autumn,Tuesday,4.61,43,1602.18,370.66
P-0049,Sports,2023-11-29 01:41:23.776755352,81.72,116.98,110.59,26,66,0,Autumn,Wednesday,4.68,26,3041.48,916.76
P-0040,Electronics,2023-11-29 05:11:40.700140028,270.54,444.29,425.32,25,208,1,Autumn,Wednesday,3.6,25,11107.25,4343.75
P-0025,Beauty,2023-11-29 08:41:57.623524704,62.48,106.45,103.9,31,208,0,Autumn,Wednesday,4.13,31,3299.95,1363.07
P-0039,Electronics,2023-11-29 12:12:14.546909384,217.12,402.63,361.33,13,69,0,Autumn,Wednesday,4.81,13,5234.19,2411.63
P-0017,Sports,2023-11-29 15:42:31.470294060,83.22,121.64,120.33,27,199,0,Autumn,Wednesday,4.04,27,3284.28,1037.34
P-0090,Grocery,2023-11-29 19:12:48.393678736,24.53,36.29,37.66,38,139,0,Autumn,Wednesday,3.92,38,1379.02,446.88
P-0052,Home,2023-11-29 22:43:05.317063412,75.98,128.87,126.89,27,151,0,Autumn,Wednesday,4.49,27,3479.49,1428.03
P-0087,Electronics,2023-11-30 02:13:22.240448088,206.97,234.94,264.92,29,222,1,Autumn,Thursday,3.98,29,6813.26,811.13
P-0086,Home,2023-11-30 05:43:39.163832768,98.36,129.25,126.84,22,54,0,Autumn,Thursday,4.67,22,2843.5,679.58
P-0048,Grocery,2023-11-30 09:13:56.087217444,22.4,35.79,32.64,36,113,0,Autumn,Thursday,3.83,36,1288.44,482.04
P-0040,Electronics,2023-11-30 12:44:13.010602120,221.35,267.74,303.89,15,86,0,Autumn,Thursday,3.89,15,4016.1,695.85
P-0072,Electronics,2023-11-30 16:14:29.933986796,210.72,332.25,306.82,19,151,1,Autumn,Thursday,4.46,19,6312.75,2309.07
P-0039,Sports,2023-11-30 19:44:46.857371476,89.9,125.49,117.01,16,53,0,Autumn,Thursday,4.15,16,2007.84,569.44
P-0046,Grocery,2023-11-30 23:15:03.780756152,26.55,37.88,41.83,38,44,0,Autumn,Thursday,4.15,38,1439.44,430.54
P-0041,Electronics,2023-12-01 02:45:20.704140828,215.62,378.26,349.19,8,185,0,Autumn,Friday,3.24,8,3026.08,1301.12
P-0061,Home,2023-12-01 06:15:37.627525504,74.22,133.01,125.1,17,28,0,Autumn,Friday,3.94,17,2261.17,999.43
P-0006,Sports,2023-12-01 09:45:54.550910184,102.92,165.11,165.47,21,117,0,Autumn,Friday,4.49,21,3467.31,1305.99
P-0028,Grocery,2023-12-01 13:16:11.474294860,23.46,32.33,34.44,54,256,1,Autumn,Friday,3.75,54,1745.82,478.98
P-0069,Beauty,2023-12-01 16:46:28.397679536,54.29,90.91,95.78,25,259,0,Autumn,Friday,4.42,25,2272.75,915.5
P-0050,Home,2023-12-01 20:16:45.321064212,89.79,152.1,148.11,39,58,1,Autumn,Friday,4.22,39,5931.9,2430.09
P-0070,Home,2023-12-01 23:47:02.244448892,87.58,126.68,134.89,26,242,0,Autumn,Friday,4.01,26,3293.68,1016.6
P-0065,Electronics,2023-12-02 03:17:19.167833568,261.88,342.17,357.14,19,97,0,Autumn,Saturday,4.71,19,6501.23,1525.51
P-0034,Grocery,2023-12-02 06:47:36.091218244,29.32,51.99,47.12,26,63,0,Autumn,Saturday,3.95,26,1351.74,589.42
P-0045,Electronics,2023-12-02 10:17:53.014602920,224.93,373.87,354.37,16,138,0,Autumn,Saturday,3.98,16,5981.92,2383.04
P-0007,Electronics,2023-12-02 13:48:09.937987596,206.39,354.57,335.56,14,134,0,Autumn,Saturday,4.0,14,4963.98,2074.52
P-0076,Grocery,2023-12-02 17:18:26.861372276,26.38,49.16,44.31,34,106,0,Autumn,Saturday,4.14,34,1671.44,774.52
P-0045,Sports,2023-12-02 20:48:43.784756952,80.94,125.08,141.91,36,119,0,Autumn,Saturday,4.45,36,4502.88,1589.04
P-0027,Grocery,2023-12-03 00:19:00.708141628,23.27,38.7,41.23,38,38,0,Autumn,Sunday,3.44,38,1470.6,586.34
P-0054,Beauty,2023-12-03 03:49:17.631526304,57.98,96.08,92.57,33,79,0,Autumn,Sunday,4.49,33,3170.64,1257.3
P-0002,Beauty,2023-12-03 07:19:34.554910984,51.12,89.71,91.06,28,63,0,Autumn,Sunday,4.13,28,2511.88,1080.52
P-0042,Home,2023-12-03 10:49:51.478295660,98.83,157.0,173.08,29,243,0,Autumn,Sunday,4.35,29,4553.0,1686.93
P-0092,Home,2023-12-03 14:20:08.401680336,98.1,131.06,122.77,27,135,0,Autumn,Sunday,5.0,27,3538.62,889.92
P-0039,Beauty,2023-12-03 17:50:25.325065012,60.31,86.05,96.54,26,148,0,Autumn,Sunday,3.87,26,2237.3,669.24
P-0037,Home,2023-12-03 21:20:42.248449692,85.59,116.6,115.39,18,122,0,Autumn,Sunday,3.55,18,2098.8,558.18
P-0045,Beauty,2023-12-04 00:50:59.171834368,61.25,87.81,86.51,23,231,0,Autumn,Monday,4.19,23,2019.63,610.88
P-0026,Sports,2023-12-04 04:21:16.095219044,68.4,99.85,96.69,21,210,0,Autumn,Monday,4.26,21,2096.85,660.45
P-0023,Sports,2023-12-04 07:51:33.018603720,72.67,105.28,110.15,27,183,0,Autumn,Monday,4.49,27,2842.56,880.47
P-0048,Electronics,2023-12-04 11:21:49.941988400,192.23,213.83,241.44,15,91,0,Autumn,Monday,3.86,15,3207.45,324.0
P-0067,Home,2023-12-04 14:52:06.865373076,78.7,118.72,108.58,32,90,1,Autumn,Monday,3.73,32,3799.04,1280.64
P-0025,Electronics,2023-12-04 18:22:23.788757752,244.13,340.91,309.07,20,245,1,Autumn,Monday,3.41,20,6818.2,1935.6
P-0022,Home,2023-12-04 21:52:40.712142428,80.27,128.5,129.06,18,242,0,Autumn,Monday,3.48,18,2313.0,868.14
P-0074,Home,2023-12-05 01:22:57.635527104,84.38,129.87,146.75,23,84,0,Autumn,Tuesday,3.91,23,2987.01,1046.27
P-0051,Electronics,2023-12-05 04:53:14.558911784,252.18,462.42,453.62,9,97,0,Autumn,Tuesday,4.05,9,4161.78,1892.16
P-0031,Grocery,2023-12-05 08:23:31.482296460,21.81,31.2,32.64,49,96,0,Autumn,Tuesday,5.0,49,1528.8,460.11
P-0085,Beauty,2023-12-05 11:53:48.405681136,53.34,68.65,74.31,26,207,1,Autumn,Tuesday,3.34,26,1784.9,398.06
P-0100,Sports,2023-12-05 15:24:05.329065812,67.05,106.11,115.27,18,247,0,Autumn,Tuesday,4.25,18,1909.98,703.08
P-0085,Electronics,2023-12-05 18:54:22.252450492,237.99,288.26,312.3,19,232,0,Autumn,Tuesday,3.77,19,5476.94,955.13
P-0028,Electronics,2023-12-05 22:24:39.175835168,238.45,408.54,425.83,40,220,1,Autumn,Tuesday,4.2,40,16341.6,6803.6
P-0098,Home,2023-12-06 01:54:56.099219844,106.23,165.36,174.55,39,100,1,Autumn,Wednesday,3.85,39,6449.04,2306.07
P-0037,Electronics,2023-12-06 05:25:13.022604520,228.06,376.41,348.29,9,92,0,Autumn,Wednesday,4.57,9,3387.69,1335.15
P-0008,Home,2023-12-06 08:55:29.945989200,96.12,125.12,125.26,24,232,0,Autumn,Wednesday,4.56,24,3002.88,696.0
P-0054,Sports,2023-12-06 12:25:46.869373876,73.29,90.75,92.35,31,111,1,Autumn,Wednesday,4.05,31,2813.25,541.26
P-0096,Electronics,2023-12-06 15:56:03.792758552,182.62,258.92,282.97,15,67,0,Autumn,Wednesday,4.75,15,3883.8,1144.5
P-0001,Electronics,2023-12-06 19:26:20.716143228,253.34,408.11,374.34,19,221,0,Autumn,Wednesday,4.44,19,7754.09,2940.63
P-0001,Beauty,2023-12-06 22:56:37.639527904,61.73,94.47,105.77,40,132,1,Autumn,Wednesday,4.73,40,3778.8,1309.6
P-0001,Beauty,2023-12-07 02:26:54.562912584,48.9,73.5,78.4,25,36,0,Autumn,Thursday,4.08,25,1837.5,615.0
P-0085,Beauty,2023-12-07 05:57:11.486297260,55.35,84.74,82.34,21,234,0,Autumn,Thursday,4.53,21,1779.54,617.19
P-0024,Home,2023-12-07 09:27:28.409681936,90.44,130.32,124.29,25,87,0,Autumn,Thursday,3.75,25,3258.0,997.0
P-0050,Grocery,2023-12-07 12:57:45.333066612,19.67,31.93,29.78,35,90,0,Autumn,Thursday,3.71,35,1117.55,429.1
P-0009,Electronics,2023-12-07 16:28:02.256451292,215.97,283.09,289.32,19,145,0,Autumn,Thursday,5.0,19,5378.71,1275.28
P-0095,Home,2023-12-07 19:58:19.179835968,88.68,138.11,143.38,16,81,0,Autumn,Thursday,3.61,16,2209.76,790.88
P-0077,Grocery,2023-12-07 23:28:36.103220644,20.34,30.57,32.2,43,218,0,Autumn,Thursday,3.9,43,1314.51,439.89
P-0057,Sports,2023-12-08 02:58:53.026605320,61.07,105.24,103.55,38,184,1,Autumn,Friday,3.25,38,3999.12,1678.46
P-0088,Home,2023-12-08 06:29:09.949990000,71.23,102.78,106.65,19,153,0,Autumn,Friday,3.72,19,1952.82,599.45
P-0021,Beauty,2023-12-08 09:59:26.873374676,51.73,69.6,72.59,26,64,0,Autumn,Friday,3.65,26,1809.6,464.62
P-0042,Electronics,2023-12-08 13:29:43.796759352,207.14,313.14,354.21,33,134,1,Autumn,Friday,3.8,33,10333.62,3498.0
P-0098,Electronics,2023-12-08 17:00:00.720144028,180.59,326.04,294.37,11,81,0,Autumn,Friday,4.23,11,3586.44,1599.95
P-0052,Electronics,2023-12-08 20:30:17.643528708,231.86,339.88,379.95,31,250,1,Autumn,Friday,4.34,31,10536.28,3348.62
P-0031,Grocery,2023-12-09 00:00:34.566913384,23.75,34.58,36.59,39,209,0,Autumn,Saturday,3.65,39,1348.62,422.37
P-0062,Home,2023-12-09 03:30:51.490298060,103.77,197.89,179.71,17,43,0,Autumn,Saturday,3.74,17,3364.13,1600.04
P-0094,Grocery,2023-12-09 07:01:08.413682736,23.3,33.85,32.04,55,144,0,Autumn,Saturday,4.59,55,1861.75,580.25
P-0010,Electronics,2023-12-09 10:31:25.337067412,183.55,275.05,269.99,16,206,0,Autumn,Saturday,4.87,16,4400.8,1464.0
P-0100,Sports,2023-12-09 14:01:42.260452092,81.46,142.81,137.5,21,143,0,Autumn,Saturday,4.67,21,2999.01,1288.35
P-0047,Grocery,2023-12-09 17:31:59.183836768,19.15,22.89,25.34,34,46,0,Autumn,Saturday,3.36,34,778.26,127.16
P-0009,Electronics,2023-12-09 21:02:16.107221444,228.13,415.19,386.56,12,49,0,Autumn,Saturday,4.64,12,4982.28,2244.72
P-0096,Electronics,2023-12-10 00:32:33.030606120,178.51,242.3,257.76,22,194,0,Autumn,Sunday,4.93,22,5330.6,1403.38
P-0058,Electronics,2023-12-10 04:02:49.953990800,240.85,352.47,317.69,8,143,0,Autumn,Sunday,3.34,8,2819.76,892.96
P-0021,Sports,2023-12-10 07:33:06.877375476,75.67,91.57,97.88,35,148,0,Autumn,Sunday,4.59,35,3204.95,556.5
P-0019,Home,2023-12-10 11:03:23.800760152,111.15,196.2,190.47,30,81,0,Autumn,Sunday,4.2,30,5886.0,2551.5
P-0009,Beauty,2023-12-10 14:33:40.724144828,45.12,76.54,75.72,14,79,0,Autumn,Sunday,3.95,14,1071.56,439.88
P-0053,Home,2023-12-10 18:03:57.647529508,84.7,109.07,119.29,29,114,0,Autumn,Sunday,4.15,29,3163.03,706.73
P-0029,Grocery,2023-12-10 21:34:14.570914184,25.46,32.35,33.45,75,148,1,Autumn,Sunday,4.3,75,2426.25,516.75
P-0032,Beauty,2023-12-11 01:04:31.494298860,65.3,96.61,90.5,32,129,1,Autumn,Monday,4.62,32,3091.52,1001.92
P-0055,Beauty,2023-12-11 04:34:48.417683536,69.67,88.68,95.25,38,230,0,Autumn,Monday,4.6,38,3369.84,722.38
P-0096,Sports,2023-12-11 08:05:05.341068216,80.53,147.92,133.13,16,61,0,Autumn,Monday,3.42,16,2366.72,1078.24
P-0087,Electronics,2023-12-11 11:35:22.264452892,271.75,353.66,371.91,15,130,0,Autumn,Monday,3.81,15,5304.9,1228.65
P-0011,Grocery,2023-12-11 15:05:39.187837568,22.89,32.28,31.33,64,72,1,Autumn,Monday,4.14,64,2065.92,600.96
P-0036,Electronics,2023-12-11 18:35:56.111222244,246.92,321.96,313.03,14,16,0,Autumn,Monday,4.81,14,4507.44,1050.56
P-0023,Beauty,2023-12-11 22:06:13.034606920,46.71,73.2,73.72,18,116,0,Autumn,Monday,2.87,18,1317.6,476.82
P-0035,Sports,2023-12-12 01:36:29.957991600,85.38,144.27,139.08,28,28,1,Autumn,Tuesday,3.83,28,4039.56,1648.92
P-0091,Grocery,2023-12-12 05:06:46.881376276,15.01,25.57,24.16,29,106,0,Autumn,Tuesday,3.41,29,741.53,306.24
P-0035,Grocery,2023-12-12 08:37:03.804760952,19.69,31.65,30.77,30,169,0,Autumn,Tuesday,3.48,30,949.5,358.8
P-0065,Home,2023-12-12 12:07:20.728145628,102.09,184.48,181.86,19,107,0,Autumn,Tuesday,4.54,19,3505.12,1565.41
P-0085,Home,2023-12-12 15:37:37.651530308,75.05,116.23,113.33,37,181,1,Autumn,Tuesday,3.86,37,4300.51,1523.66
P-0028,Home,2023-12-12 19:07:54.574914984,101.49,170.76,174.87,22,87,0,Autumn,Tuesday,3.05,22,3756.72,1523.94
P-0047,Beauty,2023-12-12 22:38:11.498299660,62.98,90.69,101.1,26,113,0,Autumn,Tuesday,4.03,26,2357.94,720.46
P-0082,Beauty,2023-12-13 02:08:28.421684336,50.59,60.22,65.58,38,229,0,Autumn,Wednesday,5.0,38,2288.36,365.94
P-0034,Home,2023-12-13 05:38:45.345069016,80.27,139.59,136.1,20,74,0,Autumn,Wednesday,3.29,20,2791.8,1186.4
P-0067,Home,2023-12-13 09:09:02.268453692,87.79,152.09,137.95,41,137,1,Autumn,Wednesday,4.34,41,6235.69,2636.3
P-0018,Home,2023-12-13 12:39:19.191838368,80.32,114.56,129.27,37,190,0,Autumn,Wednesday,4.81,37,4238.72,1266.88
P-0092,Home,2023-12-13 16:09:36.115223044,93.46,127.42,126.09,21,103,0,Autumn,Wednesday,4.08,21,2675.82,713.16
P-0013,Electronics,2023-12-13 19:39:53.038607720,213.43,299.21,318.14,23,89,1,Autumn,Wednesday,4.97,23,6881.83,1972.94
P-0069,Sports,2023-12-13 23:10:09.961992400,76.08,133.91,131.95,17,185,0,Autumn,Wednesday,3.8,17,2276.47,983.11
P-0098,Beauty,2023-12-14 02:40:26.885377076,69.73,101.14,95.42,20,33,0,Autumn,Thursday,4.75,20,2022.8,628.2
P-0015,Electronics,2023-12-14 06:10:43.808761752,185.83,245.43,232.3,27,80,1,Autumn,Thursday,4.64,27,6626.61,1609.2
P-0049,Grocery,2023-12-14 09:41:00.732146428,29.34,43.03,40.83,38,115,0,Autumn,Thursday,4.09,38,1635.14,520.22
P-0095,Grocery,2023-12-14 13:11:17.655531108,20.0,32.39,30.36,37,68,0,Autumn,Thursday,3.43,37,1198.43,458.43
P-0008,Home,2023-12-14 16:41:34.578915784,96.11,146.77,163.55,22,147,0,Autumn,Thursday,3.65,22,3228.94,1114.52
P-0031,Electronics,2023-12-14 20:11:51.502300460,249.75,401.47,400.55,9,166,0,Autumn,Thursday,3.05,9,3613.23,1365.48
P-0091,Electronics,2023-12-14 23:42:08.425685136,248.01,410.49,435.38,8,251,0,Autumn,Thursday,4.37,8,3283.92,1299.84
P-0014,Electronics,2023-12-15 03:12:25.349069816,195.88,323.65,293.93,18,162,0,Autumn,Friday,4.31,18,5825.7,2299.86
P-0096,Grocery,2023-12-15 06:42:42.272454492,26.13,40.88,38.28,30,160,0,Autumn,Friday,4.14,30,1226.4,442.5
P-0075,Sports,2023-12-15 10:12:59.195839168,85.39,106.53,117.61,30,192,0,Autumn,Friday,4.04,30,3195.9,634.2
P-0024,Electronics,2023-12-15 13:43:16.119223844,191.86,246.64,262.84,25,66,0,Autumn,Friday,4.71,25,6166.0,1369.5
P-0021,Grocery,2023-12-15 17:13:33.042608524,26.37,43.17,43.64,43,130,1,Autumn,Friday,4.23,43,1856.31,722.4
P-0032,Electronics,2023-12-15 20:43:49.965993200,272.58,391.96,352.77,23,218,1,Autumn,Friday,3.85,23,9015.08,2745.74
P-0053,Beauty,2023-12-16 00:14:06.889377876,59.15,74.16,81.83,41,58,1,Autumn,Saturday,4.17,41,3040.56,615.41
P-0097,Grocery,2023-12-16 03:44:23.812762552,26.17,46.2,45.46,50,86,0,Autumn,Saturday,5.0,50,2310.0,1001.5
P-0080,Home,2023-12-16 07:14:40.736147228,105.22,158.63,164.91,21,68,0,Autumn,Saturday,4.38,21,3331.23,1121.61
P-0002,Electronics,2023-12-16 10:44:57.659531908,160.91,212.47,205.26,9,250,0,Autumn,Saturday,3.92,9,1912.23,464.04
P-0059,Beauty,2023-12-16 14:15:14.582916584,59.05,100.13,96.68,24,101,0,Autumn,Saturday,4.08,24,2403.12,985.92
P-0033,Sports,2023-12-16 17:45:31.506301260,66.99,96.03,102.41,41,94,1,Autumn,Saturday,4.31,41,3937.23,1190.64
P-0054,Home,2023-12-16 21:15:48.429685936,86.03,158.12,147.97,24,214,0,Autumn,Saturday,3.91,24,3794.88,1730.16
P-0044,Electronics,2023-12-17 00:46:05.353070616,282.64,414.33,459.39,16,237,0,Autumn,Sunday,3.87,16,6629.28,2107.04
P-0059,Electronics,2023-12-17 04:16:22.276455292,201.49,271.63,252.36,9,16,0,Autumn,Sunday,4.09,9,2444.67,631.26
P-0078,Beauty,2023-12-17 07:46:39.199839968,48.49,61.53,66.1,28,230,0,Autumn,Sunday,4.78,28,1722.84,365.12
P-0024,Beauty,2023-12-17 11:16:56.123224644,65.14,92.62,90.67,36,188,1,Autumn,Sunday,4.46,36,3334.32,989.28
P-0037,Grocery,2023-12-17 14:47:13.046609324,20.36,32.09,33.31,48,226,0,Autumn,Sunday,3.92,48,1540.32,563.04
P-0005,Grocery,2023-12-17 18:17:29.969994000,22.28,34.99,34.09,36,36,0,Autumn,Sunday,4.49,36,1259.64,457.56
P-0034,Sports,2023-12-17 21:47:46.893378676,95.99,150.55,159.45,17,24,0,Autumn,Sunday,4.1,17,2559.35,927.52
P-0099,Grocery,2023-12-18 01:18:03.816763352,24.16,37.62,37.01,39,97,0,Autumn,Monday,4.26,39,1467.18,524.94
P-0073,Home,2023-12-18 04:48:20.740148028,71.26,89.88,101.91,33,223,0,Autumn,Monday,4.21,33,2966.04,614.46
P-0068,Beauty,2023-12-18 08:18:37.663532708,59.79,75.8,78.15,15,137,0,Autumn,Monday,3.15,15,1137.0,240.15
P-0085,Home,2023-12-18 11:48:54.586917384,88.97,130.62,121.13,25,191,1,Autumn,Monday,2.73,25,3265.5,1041.25
P-0057,Home,2023-12-18 15:19:11.510302060,118.41,172.56,174.11,33,75,1,Autumn,Monday,4.2,33,5694.48,1786.95
P-0010,Sports,2023-12-18 18:49:28.433686736,72.24,112.19,112.21,15,96,0,Autumn,Monday,3.72,15,1682.85,599.25
P-0066,Grocery,2023-12-18 22:19:45.357071416,28.04,50.98,49.53,42,230,1,Autumn,Monday,3.36,42,2141.16,963.48
P-0015,Sports,2023-12-19 01:50:02.280456092,102.73,139.72,141.96,34,135,0,Autumn,Tuesday,3.73,34,4750.48,1257.66
P-0020,Home,2023-12-19 05:20:19.203840768,82.07,144.34,132.65,22,206,0,Autumn,Tuesday,4.52,22,3175.48,1369.94
P-0066,Beauty,2023-12-19 08:50:36.127225444,53.3,69.45,71.1,24,171,0,Autumn,Tuesday,4.26,24,1666.8,387.6
P-0093,Beauty,2023-12-19 12:20:53.050610124,58.42,106.15,95.96,30,58,1,Autumn,Tuesday,4.45,30,3184.5,1431.9
P-0032,Electronics,2023-12-19 15:51:09.973994800,181.19,248.21,227.62,23,246,1,Autumn,Tuesday,4.3,23,5708.83,1541.46
P-0031,Home,2023-12-19 19:21:26.897379476,99.11,156.62,159.64,19,246,0,Autumn,Tuesday,3.69,19,2975.78,1092.69
P-0067,Beauty,2023-12-19 22:51:43.820764152,53.02,68.74,71.03,21,206,0,Autumn,Tuesday,4.45,21,1443.54,330.12
P-0032,Electronics,2023-12-20 02:22:00.744148832,201.77,283.76,272.22,22,130,1,Autumn,Wednesday,4.36,22,6242.72,1803.78
P-0018,Sports,2023-12-20 05:52:17.667533508,80.63,133.26,125.57,33,119,0,Autumn,Wednesday,4.05,33,4397.58,1736.79
P-0024,Electronics,2023-12-20 09:22:34.590918184,212.39,286.02,309.34,21,87,0,Autumn,Wednesday,4.13,21,6006.42,1546.23
P-0081,Electronics,2023-12-20 12:52:51.514302860,215.51,305.04,325.25,17,173,0,Autumn,Wednesday,4.46,17,5185.68,1522.01
P-0062,Grocery,2023-12-20 16:23:08.437687536,21.7,28.19,30.81,31,90,0,Autumn,Wednesday,3.76,31,873.89,201.19
P-0033,Electronics,2023-12-20 19:53:25.361072216,191.35,360.77,339.53,20,60,0,Autumn,Wednesday,4.59,20,7215.4,3388.4
P-0100,Sports,2023-12-20 23:23:42.284456892,78.48,116.34,110.65,26,29,0,Autumn,Wednesday,4.35,26,3024.84,984.36
P-0034,Grocery,2023-12-21 02:53:59.207841568,23.83,34.14,36.89,58,118,1,Autumn,Thursday,4.1,58,1980.12,597.98
P-0069,Electronics,2023-12-21 06:24:16.131226244,195.25,338.78,335.81,20,214,0,Autumn,Thursday,4.79,20,6775.6,2870.6
P-0018,Grocery,2023-12-21 09:54:33.054610924,25.24,43.36,40.77,29,208,0,Autumn,Thursday,3.52,29,1257.44,525.48
P-0094,Grocery,2023-12-21 13:24:49.977995600,17.03,26.92,24.31,28,223,0,Autumn,Thursday,3.89,28,753.76,276.92
P-0022,Grocery,2023-12-21 16:55:06.901380276,21.2,30.4,32.94,35,163,0,Autumn,Thursday,3.79,35,1064.0,322.0
P-0044,Grocery,2023-12-21 20:25:23.824764952,22.93,28.31,29.71,50,227,0,Autumn,Thursday,4.26,50,1415.5,269.0
P-0060,Grocery,2023-12-21 23:55:40.748149632,20.71,30.93,32.1,39,206,0,Autumn,Thursday,4.63,39,1206.27,398.58
P-0053,Beauty,2023-12-22 03:25:57.671534308,69.34,106.22,103.13,27,212,0,Autumn,Friday,3.66,27,2867.94,995.76
P-0059,Home,2023-12-22 06:56:14.594918984,95.29,144.98,158.84,54,139,1,Autumn,Friday,5.0,54,7828.92,2683.26
P-0078,Grocery,2023-12-22 10:26:31.518303660,24.68,39.24,42.36,35,35,0,Autumn,Friday,3.8,35,1373.4,509.6
P-0083,Sports,2023-12-22 13:56:48.441688340,73.81,107.13,100.37,20,108,0,Autumn,Friday,4.26,20,2142.6,666.4
P-0034,Beauty,2023-12-22 17:27:05.365073016,54.86,71.76,71.04,37,222,1,Autumn,Friday,4.1,37,2655.12,625.3
P-0064,Grocery,2023-12-22 20:57:22.288457692,19.33,26.0,28.31,44,196,0,Autumn,Friday,4.12,44,1144.0,293.48
P-0057,Home,2023-12-23 00:27:39.211842368,92.42,138.86,142.68,18,18,0,Autumn,Saturday,3.74,18,2499.48,835.92
P-0043,Grocery,2023-12-23 03:57:56.135227044,20.4,27.12,29.73,37,37,1,Autumn,Saturday,4.58,37,1003.44,248.64
P-0051,Sports,2023-12-23 07:28:13.058611724,76.45,117.97,121.99,27,176,0,Autumn,Saturday,3.72,27,3185.19,1121.04
P-0081,Electronics,2023-12-23 10:58:29.981996400,123.99,184.93,189.47,13,254,0,Autumn,Saturday,3.3,13,2404.09,792.22
P-0068,Electronics,2023-12-23 14:28:46.905381076,172.1,275.5,303.78,13,194,0,Autumn,Saturday,3.6,13,3581.5,1344.2
P-0002,Beauty,2023-12-23 17:59:03.828765752,67.88,89.55,100.13,32,247,1,Autumn,Saturday,4.75,32,2865.6,693.44
P-0007,Beauty,2023-12-23 21:29:20.752150432,62.31,88.1,80.71,29,31,0,Autumn,Saturday,4.66,29,2554.9,747.91
P-0071,Beauty,2023-12-24 00:59:37.675535108,66.61,103.1,94.32,34,230,1,Autumn,Sunday,3.2,34,3505.4,1240.66
P-0054,Electronics,2023-12-24 04:29:54.598919784,256.63,357.8,406.31,27,46,0,Autumn,Sunday,4.47,27,9660.6,2731.59
P-0055,Home,2023-12-24 08:00:11.522304460,105.23,151.32,146.36,17,231,0,Autumn,Sunday,3.21,17,2572.44,783.53
P-0085,Beauty,2023-12-24 11:30:28.445689140,51.01,64.36,71.31,43,253,1,Autumn,Sunday,4.09,43,2767.48,574.05
P-0023,Beauty,2023-12-24 15:00:45.369073816,45.87,70.81,65.9,44,140,1,Autumn,Sunday,3.56,44,3115.64,1097.36
P-0026,Grocery,2023-12-24 18:31:02.292458492,28.4,51.45,47.15,54,145,0,Autumn,Sunday,4.5,54,2778.3,1244.7
P-0064,Grocery,2023-12-24 22:01:19.215843168,24.25,44.05,42.85,44,136,0,Autumn,Sunday,4.35,44,1938.2,871.2
P-0079,Grocery,2023-12-25 01:31:36.139227844,33.58,49.77,48.45,50,150,0,Autumn,Monday,4.54,50,2488.5,809.5
P-0099,Grocery,2023-12-25 05:01:53.062612524,22.6,29.73,30.68,35,215,0,Autumn,Monday,3.97,35,1040.55,249.55
P-0093,Grocery,2023-12-25 08:32:09.985997200,31.58,43.97,46.78,39,83,0,Autumn,Monday,4.01,39,1714.83,483.21
P-0035,Beauty,2023-12-25 12:02:26.909381876,53.62,77.39,77.4,17,84,0,Autumn,Monday,3.43,17,1315.63,404.09
P-0018,Beauty,2023-12-25 15:32:43.832766552,66.76,109.27,119.8,33,252,1,Autumn,Monday,3.64,33,3605.91,1402.83
P-0064,Electronics,2023-12-25 19:03:00.756151232,267.01,418.49,401.88,26,223,0,Autumn,Monday,4.53,26,10880.74,3938.48
P-0019,Home,2023-12-25 22:33:17.679535908,79.45,128.07,129.0,26,147,0,Autumn,Monday,4.27,26,3329.82,1264.12
P-0044,Beauty,2023-12-26 02:03:34.602920584,50.73,82.03,88.91,29,64,0,Autumn,Tuesday,4.15,29,2378.87,907.7
P-0031,Sports,2023-12-26 05:33:51.526305260,66.78,108.84,106.58,16,249,0,Autumn,Tuesday,4.67,16,1741.44,672.96
P-0040,Grocery,2023-12-26 09:04:08.449689940,19.28,28.64,26.74,38,230,0,Autumn,Tuesday,3.51,38,1088.32,355.68
P-0089,Electronics,2023-12-26 12:34:25.373074616,232.41,376.0,368.15,18,95,0,Autumn,Tuesday,4.42,18,6768.0,2584.62
P-0031,Beauty,2023-12-26 16:04:42.296459292,53.27,78.92,78.36,27,147,0,Autumn,Tuesday,3.57,27,2130.84,692.55
P-0086,Home,2023-12-26 19:34:59.219843968,95.8,153.85,142.0,29,117,0,Autumn,Tuesday,4.77,29,4461.65,1683.45
P-0023,Grocery,2023-12-26 23:05:16.143228648,26.14,41.26,46.75,48,221,0,Autumn,Tuesday,4.35,48,1980.48,725.76
P-0030,Grocery,2023-12-27 02:35:33.066613324,16.87,24.33,23.67,47,183,1,Autumn,Wednesday,4.53,47,1143.51,350.62
P-0024,Beauty,2023-12-27 06:05:49.989998000,66.32,97.83,100.0,24,135,0,Autumn,Wednesday,3.78,24,2347.92,756.24
P-0075,Beauty,2023-12-27 09:36:06.913382676,51.93,64.37,69.48,33,252,0,Autumn,Wednesday,5.0,33,2124.21,410.52
