Date,Weekly_Sales
2012-06-07,1557120.44
2012-06-07,936205.5
2012-06-07,1769854.16
2012-06-07,678024.75
2012-06-07,1659221.99
2012-06-07,753385.55
2012-06-07,805642.61
2012-06-07,1645097.75
2012-06-07,1876359.39
2012-06-07,273690.37
2012-06-07,641763.53
2012-07-09,617405.35
2012-07-09,1898777.07
2012-07-09,1088248.4
2012-07-09,597876.55
2012-07-09,1661767.33
2012-07-09,408229.73
2012-07-09,350648.91
2012-07-09,587259.82
2012-07-09,984833.35
2012-07-09,2165796.31
2012-07-09,996628.8
2012-07-09,1358111.62
2012-07-09,1427162.26
2012-07-09,932160.37
2012-07-09,1392143.82
2012-07-09,490274.82
2012-07-09,663814.18
2012-07-09,433565.77
2012-07-09,671482.9
2012-07-09,1840955.23
2012-07-09,1497073.82
2012-07-09,976415.56
2012-07-09,955146.04
2012-07-09,1708283.28
2012-07-09,1904512.34
2012-07-09,286428.78
2012-07-09,1609811.75
2012-07-09,1477134.75
2012-07-09,766512.66
2012-07-09,1081874.03
2012-07-09,338737.33
2012-07-09,565812.29
2012-07-09,642827.29
2012-07-09,1255633.29
2012-07-09,2125104.72
2012-07-09,1469693.99
2012-07-09,1126685.95
2012-07-09,2080529.06
2012-07-09,1304584.4
2012-07-09,1083521.24
2012-07-09,526838.14
2012-07-09,1608077.01
2012-07-09,293728.57
2012-07-09,537138.58
2012-07-09,540811.85
2012-08-06,1406313.13
2012-08-06,1086231.47
2012-08-06,642671.48
2012-08-06,338273.38
2012-08-06,2182437.9
2012-08-06,730254.19
2012-08-06,1390122.11
2012-08-06,437222.94
2012-08-06,446336.8
2012-08-06,795133.0
2012-08-06,1110479.94
2012-08-06,1436383.84
2012-08-06,873415.01
2012-08-06,603618.89
2012-08-06,1696619.52
2012-08-06,642963.75
2012-08-06,528940.78
2012-08-06,1440687.69
2012-08-06,554093.15
2012-08-06,2010216.49
2012-08-06,286082.76
2012-08-06,448110.25
2012-08-06,2099615.88
2012-08-06,341704.59
2012-08-06,999511.29
2012-08-06,1079386.88
2012-08-06,1697230.96
2012-08-06,2231962.13
2012-08-06,611390.67
2012-08-06,2245257.18
2012-08-06,1246322.44
2012-08-06,340238.38
2012-08-06,582525.42
2012-08-06,1840491.41
2012-08-06,1623442.24
2012-08-06,987990.24
2012-08-06,1106176.83
2012-08-06,1443285.79
2012-08-06,1061134.37
2012-08-06,1568048.54
2012-08-06,707895.72
2012-08-06,1414343.53
2012-08-06,643032.51
2012-08-06,1764756.31
2012-08-06,928820.0
2012-09-03,860224.98
2012-09-03,347295.6
2012-09-03,1124537.97
2012-09-03,504750.35
2012-09-03,1292724.9
2012-09-03,1680764.06
2012-09-03,545120.67
2012-09-03,574955.95
2012-09-03,960115.56
2012-09-03,755084.4
2012-09-03,579166.5
2012-09-03,535937.25
2012-09-03,1917483.1
2012-09-03,1470764.35
2012-09-03,659816.15
2012-09-03,287346.29
2012-09-03,452792.53
2012-09-03,1028569.01
2012-09-03,1675431.16
2012-09-03,1986445.65
2012-09-03,1439034.86
2012-09-03,1243814.77
2012-09-03,1325835.7
2012-09-03,1607343.41
2012-09-03,1937628.26
2012-09-03,1113208.57
2012-09-03,1358816.46
2012-09-03,2020839.31
2012-09-03,495951.66
2012-09-03,796351.35
2012-09-03,303438.24
2012-09-03,1569304.4
2012-09-03,445162.05
2012-09-03,2139265.4
2012-09-03,991127.01
2012-09-03,643711.53
2012-09-03,318674.93
2012-09-03,1413382.76
2012-09-03,446617.89
2012-09-03,976393.43
2012-09-03,776968.87
2012-09-03,1084894.47
2012-09-03,954233.87
2012-09-03,636677.67
2012-09-03,2202450.81
2012-10-02,770652.79
2012-10-02,2462978.28
2012-10-02,325377.97
2012-10-02,662198.65
2012-10-02,803657.12
2012-10-02,2103322.68
2012-10-02,1802477.43
2012-10-02,1499496.67
2012-10-02,2069284.57
2012-10-02,527041.46
2012-10-02,1651605.35
2012-10-02,469787.38
2012-10-02,2374660.64
2012-10-02,658984.38
2012-10-02,1129422.86
2012-10-02,849779.14
2012-10-02,999785.48
2012-10-02,2218595.8
2012-10-02,1403460.87
2012-10-02,1081005.64
2012-10-02,282552.58
2012-10-02,1021400.42
2012-10-02,609736.12
2012-10-02,628218.22
2012-10-02,1442988.44
2012-10-02,1358444.07
2012-10-02,349239.88
2012-10-02,1047658.09
2012-10-02,1034448.07
2012-10-02,1574287.76
2012-10-02,473766.97
2012-10-02,674919.45
2012-10-02,545840.05
2012-10-02,563460.77
2012-10-02,1572966.15
2012-10-02,1238844.56
2012-10-02,1199330.85
2012-10-02,473292.47
2012-10-02,1161615.51
2012-10-02,451365.99
2012-10-02,335741.9
2012-10-02,2077256.24
2012-10-02,880165.7
2012-10-02,1527688.58
2012-10-02,1620603.92
2012-10-08,1592409.97
2012-10-08,298947.51
2012-10-08,710496.97
2012-10-08,930745.69
2012-10-08,675926.3
2012-10-08,554036.84
2012-10-08,1497054.81
2012-10-08,1408907.89
2012-10-08,576620.31
2012-10-08,1004523.59
2012-10-08,733037.32
2012-10-08,1269113.41
2012-10-08,518628.42
2012-10-08,984689.9
2012-10-08,2041019.92
2012-10-08,430878.28
2012-10-08,1388973.65
2012-10-08,590453.63
2012-10-08,1720537.26
2012-10-08,1648570.03
2012-10-08,1880436.94
2012-10-08,2144245.39
2012-10-08,1227469.2
2012-10-08,297753.49
2012-10-08,333594.81
2012-10-08,538713.47
2012-10-08,1386472.59
2012-10-08,1121476.51
2012-10-08,888368.8
2012-10-08,500964.59
2012-10-08,306759.7
2012-10-08,1641867.92
2012-10-08,1866719.96
2012-10-08,1436311.76
2012-10-08,391811.6
2012-10-08,849074.04
2012-10-08,967304.07
2012-10-08,2193367.69
2012-10-08,436690.13
2012-10-08,643558.78
2012-10-08,1007906.43
2012-10-08,700272.01
2012-10-08,1504545.94
2012-10-08,973812.79
2012-10-08,1588380.73
2012-11-05,341381.08
2012-11-05,1917520.99
2012-11-05,997868.63
2012-11-05,592572.3
2012-11-05,436070.45
2012-11-05,944100.3
2012-11-05,1987531.05
2012-11-05,1611096.05
2012-11-05,295841.84
2012-11-05,2168097.11
2012-11-05,1674306.31
2012-11-05,527983.04
2012-11-05,1062548.73
2012-11-05,649945.54
2012-11-05,1470792.41
2012-11-05,2127661.17
2012-11-05,1792345.3
2012-11-05,967729.35
2012-11-05,1300147.07
2012-11-05,1187051.07
2012-11-05,579539.95
2012-11-05,949625.52
2012-11-05,1353285.1
2012-11-05,1355391.79
2012-11-05,2080764.17
2012-11-05,460397.41
2012-11-05,643603.69
2012-11-05,1517075.67
2012-11-05,1264575.18
2012-11-05,330518.34
2012-11-05,479855.0
2012-11-05,770487.37
2012-11-05,529707.87
2012-11-05,429914.6
2012-11-05,1321914.34
2012-11-05,1442873.22
2012-11-05,1392938.06
2012-11-05,1060433.1
2012-11-05,640159.04
2012-11-05,739866.16
2012-11-05,333870.52
2012-11-05,920128.89
2012-11-05,431985.36
2012-11-05,802383.63
2012-11-05,1041995.22
2012-12-10,1352809.5
2012-12-10,653043.44
2012-12-10,1205536.71
2012-12-10,1999079.44
2012-12-10,513737.0
2012-12-10,1074079.0
2012-12-10,434593.26
2012-12-10,410804.39
2012-12-10,1409544.97
2012-12-10,934917.47
2012-12-10,1311965.09
2012-12-10,1900745.13
2012-12-10,1660081.29
2012-12-10,919878.34
2012-12-10,1713889.11
2012-12-10,521810.75
2012-12-10,1416301.17
2012-12-10,1459396.84
2012-12-10,300236.85
2012-12-10,1573072.81
2012-12-10,619369.72
2012-12-10,491817.19
2012-12-10,503463.93
2012-12-10,873643.14
2012-12-10,612379.9
2012-12-10,437320.66
2012-12-10,1412925.25
2012-12-10,927511.99
2012-12-10,1401113.42
2012-12-10,325345.41
2012-12-10,551799.63
2012-12-10,2162951.36
2012-12-10,948613.39
2012-12-10,1494417.07
2012-12-10,558464.8
2012-12-10,291781.15
2012-12-10,2133026.07
2012-12-10,337796.13
2012-12-10,1044639.69
2012-12-10,1004039.84
2012-12-10,1176681.31
2012-12-10,982523.26
2012-12-10,1639585.61
2012-12-10,697317.41
2012-12-10,734464.36
